date,age_wf,b_amd_m_wf,b_amd_wf,b_coskew_wf,b_cpi_vol6_wf,b_cptlt_wf,b_credit_wf,b_crf_wf,b_dcpi_wf,b_dcredit_wf,b_defb_wf,b_drf_wf,b_dunc3_wf,b_dunc6_wf,b_dunc_wf,b_duncf_wf,b_duncr_wf,b_dvix_dn_wf,b_dvix_up_wf,b_dvix_va_wf,b_dvix_vp_wf,b_dvix_wf,b_epu_wf,b_epum_wf,b_eput_wf,b_illiq_wf,b_lrf_wf,b_lvl_wf,b_mktb_dn_wf,b_mktb_mkt_wf,b_mktb_up_wf,b_mktb_wf,b_mktbx_dcapm_wf,b_mktrf_mkt_wf,b_psb_m_wf,b_psb_wf,b_rsj_wf,b_rvol_wf,b_term_dcapm_wf,b_termb_wf,b_unc_wf,b_ysp_wf,bbtm_wf,convx_wf,cs_mu12_1_wf,cs_wf,dcs6_wf,es_90_wf,idimom12_1_wf,idimom3_1_wf,idimom6_1_wf,iltr24_3_wf,iltr30_6_wf,iltr48_12_wf,imom12_1_wf,imom1_wf,imom3_1_wf,iskew_wf,ivol_bbw_wf,ivol_mkt_wf,ivol_vp_wf,ltr24_3_wf,ltr30_6_wf,ltr48_12_wf,md_dur_wf,mom12_1_wf,mom12_7_wf,mom3_1_wf,mom6_1_wf,mom9_1_wf,str_wf,sysmom12_1_wf,sysmom3_1_wf,sysmom6_1_wf,sze_wf,tmat_wf,val_hz_dts_wf,val_hz_wf,val_ipr_dts_wf,val_ipr_wf,var_90_wf,var_95_wf,ytm_wf
1973-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973-02-28,-2.914934169e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007064160983,0.001171763028,,-0.001269844641,,,,,,,,,,,,,,,,,,,0.001345092621,,,,,,,,,,-0.0005895491979,0.0002607326352,,,,,,,-0.00112338376
1973-03-31,6.001508408e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001158120004,0.0004906771467,,-0.0005948482135,,,,,,,,,,,,,,,,,,,0.000773598,,,,,,-0.001173945139,,,,0.000642135451,-0.0001552198923,,,,,,,-0.0004425533932
1973-04-30,0.003174242625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004053092435,0.00176489549,,-0.002668311488,,,,,,,,,,-0.0006523611897,,,,,,,,,0.002558814727,,,,,,0.001305261964,,,,0.0006941364477,-0.002929289899,,,,,,,-0.003125443489
1973-05-31,-0.002741508847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004947047035,0.00186705509,,-0.00252394493,,,,,,,,,,0.001134992032,0.001134992032,,,,,,,,0.001307317788,,,0.003584526791,,,-0.005054775895,,,,-0.002173006144,0.002592459695,,,,,,,-0.002861393275
1973-06-30,0.004386254928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002212461804,-0.005391553749,,0.003961925625,,,,,,,,,,0.001390577735,0.002414980307,,,,,,,,-0.005367667052,,,-0.003756782874,,,-0.001316050268,,,,0.003419917472,-0.004253463174,,,,,,,0.003691695593
1973-07-31,-0.001155861674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003184119229,0.0003218850624,,-0.004079135458,-0.0016576916,,,,,,,,,0.004559344823,0.00236508054,,,,,,,,0.002146541596,,,0.00614648024,,,-0.0002144655236,,,,-0.003919327166,0.001618931211,0.0066134493,0.005734265735,0.005724286777,0.005457121454,,,-0.003959749924
1973-08-31,0.005364631244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008070061479,0.0001602260633,-0.001717290462,8.929534479e-05,-0.007065503454,,,,,,,,,-0.002615328776,-0.001317301264,,,,,,,,0.002140621941,,,-0.003588668171,-0.002808080396,,-0.005459539233,,,,-0.00164196535,-0.005373910931,-0.005207250619,-0.005596508595,-0.003182630932,-0.00394357311,,,-0.0003855098321
1973-09-30,-0.007496025714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006564618152,0.003604481207,0.0005062324846,0.002758599076,-0.00282845709,,,,,,,,,-0.003077821234,-0.003077821234,,,,,,,,8.823089282e-05,,,0.000987903298,0.002070422819,,-0.00933774962,,,,0.002832945404,0.00746680207,9.82088764e-05,0.002665671562,-0.001818136846,0.0002857296667,,,0.002987091288
1973-10-31,0.003307115095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001383639065,-0.006886123055,0.006541937306,0.006485642226,-0.001615214828,,,,,,,,,-0.004769524713,0.0005341309048,,,,,,,,-0.0074492261,,,-0.004499687365,-0.001561736801,,-0.00493221838,,,,0.003284334929,-0.003964344027,0.00147371631,0.001607141371,-0.0004604457638,1.856963392e-05,,,0.005636050256
